Compound_time_dose,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,meanID,ref_meanID,Probe_ID,GeneSymbol,ProbeNr,Entrez_ID,CELL_ID,TREATMENT,COMPOUND,COMPOUND_ABBR,DOSE,DOSE_LEVEL,TIME,TIMEPOINT,GeneSymbol_new,Entrez_ID_new
CSP_48hr_50uM,6.02422,1.5595860000000001,0.37901809999999997,4.114807,3.87504e-05,0.000128285,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD1L,CHD1L,,9557.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD1L,9557.0
CSP_48hr_50uM,38.3914,0.5183711,0.2241221,2.312896,0.02072838,0.03784645,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD2,CHD2,,1106.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD2,1106.0
CSP_48hr_50uM,208.8192,0.6227026999999999,0.1928441,3.229047,0.001242036,0.00301767,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD3,CHD3,,1107.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD3,1107.0
CSP_48hr_50uM,116.3728,-0.466293,0.17400020000000002,-2.679841,0.007365708,0.01502409,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD4,CHD4,,1108.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD4,1108.0
CSP_48hr_50uM,4.777902,-0.4561849,0.4115568,-1.1084370000000001,0.267673,0.34736209999999995,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD6,CHD6,,84181.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD6,84181.0
CSP_48hr_50uM,1.539204,-0.2999996,0.6866107,-0.4369282,0.6621634,0.7319228,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD7,CHD7,,55636.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD7,55636.0
CSP_48hr_50uM,75.91407,0.3553332,0.16607249999999998,2.139627,0.03238491,0.05602487,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD8,CHD8,,57680.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD8,57680.0
CSP_48hr_50uM,10.172930000000001,-0.5571586,0.4496395,-1.239123,0.21530010000000002,0.2892513,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHD9,CHD9,,80205.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHD9,80205.0
CSP_48hr_50uM,18.93855,-1.1174629999999999,0.2502451,-4.465475,7.98914e-06,2.99837e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHDH,CHDH,,55349.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHDH,55349.0
CSP_48hr_50uM,62.13755,-0.9114061,0.2049923,-4.4460489999999995,8.746389999999999e-06,3.25905e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHEK1,CHEK1,,1111.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHEK1,1111.0
CSP_48hr_50uM,1.7311860000000001,1.782291,0.5916045999999999,3.012639,0.002589871,0.005884773,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHEK2,CHEK2,,11200.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHEK2,11200.0
CSP_48hr_50uM,16.21883,0.8265019,0.2075542,3.982101,6.83088e-05,0.00021626299999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHERP,CHERP,,10523.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHERP,10523.0
CSP_48hr_50uM,0.8653833000000001,0.7144323,0.7709104999999999,0.9267382,0.3540625,0.43794629999999996,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHGB,CHGB,,1114.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHGB,1114.0
CSP_48hr_50uM,6.306557,-1.567395,0.5511814,-2.843702,0.00445928,0.00960862,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHIC1,CHIC1,,53344.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHIC1,53344.0
CSP_48hr_50uM,16.86243,0.34261679999999994,0.25602800000000003,1.3382,0.18083120000000003,0.24918449999999998,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHIC2,CHIC2,,26511.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHIC2,26511.0
CSP_48hr_50uM,47.806459999999994,-0.7443776999999999,0.2514984,-2.959771,0.003078675,0.0068817109999999996,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHID1,CHID1,,66005.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHID1,66005.0
CSP_48hr_50uM,14.695110000000001,1.318929,0.3285244,4.014707,5.95198e-05,0.000190709,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHKA,CHKA,,1119.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHKA,1119.0
CSP_48hr_50uM,78.68264,-1.392206,0.3180653,-4.377108,1.20264e-05,4.3736099999999996e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHKB,CHKB,,1120.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHKB,1120.0
CSP_48hr_50uM,104.4796,-0.6926091,0.14071660000000002,-4.922013,8.565829999999999e-07,3.72838e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHM,CHM,,1121.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHM,1121.0
CSP_48hr_50uM,16.34466,2.055126,0.2138902,9.608324,7.37e-22,1.73e-20,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHML,CHML,,1122.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHML,1122.0
CSP_48hr_50uM,10.01335,2.28222,0.3057679,7.463897,8.400000000000001e-14,9.31e-13,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP1A,CHMP1A,,5119.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP1A,5119.0
CSP_48hr_50uM,138.0604,1.557922,0.1470229,10.59646,3.0900000000000004e-26,1.0099999999999999e-24,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP1B,CHMP1B,,57132.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP1B,57132.0
CSP_48hr_50uM,162.4655,0.8603758,0.1520241,5.659471,1.5184e-08,8.607400000000001e-08,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP2A,CHMP2A,,27243.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP2A,27243.0
CSP_48hr_50uM,2.984797,1.523659,0.43334409999999995,3.5160480000000005,0.000438022,0.001173388,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP2B,CHMP2B,,25978.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP2B,25978.0
CSP_48hr_50uM,2.033506,0.7594043,0.5592008,1.358017,0.1744582,0.24157150000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP3,CHMP3,,51652.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP3,51652.0
CSP_48hr_50uM,205.2267,0.364227,0.2575709,1.414085,0.1573371,0.22121880000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP4A,CHMP4A,,29082.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP4A,29082.0
CSP_48hr_50uM,111.36200000000001,1.602722,0.145644,11.004380000000001,3.6399999999999996e-28,1.33e-26,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP4B,CHMP4B,,128866.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP4B,128866.0
CSP_48hr_50uM,4.352079,3.36519,0.5339166999999999,6.302836,2.92e-10,2.09567e-09,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP4C,CHMP4C,,92421.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP4C,92421.0
CSP_48hr_50uM,156.3692,0.7219539,0.199271,3.6229760000000004,0.000291233,0.000808598,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP5,CHMP5,,51510.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP5,51510.0
CSP_48hr_50uM,9.473796,-1.5685950000000002,0.3813707,-4.113045,3.90475e-05,0.000129197,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP6,CHMP6,,79643.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP6,79643.0
CSP_48hr_50uM,23.83275,2.352996,0.1924178,12.228580000000001,2.1899999999999996e-34,1.26e-32,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHMP7,CHMP7,,91782.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHMP7,91782.0
CSP_48hr_50uM,0.3082824,-2.023458,1.6880080000000002,-1.198726,0.2306346,0.3064328,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHN1,CHN1,,1123.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHN1,1123.0
CSP_48hr_50uM,13.25717,-5.652561,0.9800896000000001,-5.767392,8.05075e-09,4.7366e-08,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHN2,CHN2,,1124.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHN2,1124.0
CSP_48hr_50uM,0.5164981,-4.087006,1.447961,-2.822595,0.004763671,0.01019107,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHODL,CHODL,,140578.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHODL,140578.0
CSP_48hr_50uM,13.02111,0.13930399999999998,0.3344071,0.4165701,0.6769928000000001,0.7452154999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHP1,CHP1,,11261.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHP1,11261.0
CSP_48hr_50uM,307.7607,-1.6115899999999999,0.1788368,-9.011515,2.0300000000000002e-19,3.9e-18,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHPF,CHPF,,79586.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHPF,79586.0
CSP_48hr_50uM,32.56373,-1.211481,0.326146,-3.7145349999999997,0.000203578,0.000582256,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHPF2,CHPF2,,54480.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHPF2,54480.0
CSP_48hr_50uM,14.55911,-0.37621350000000003,0.2883718,-1.304613,0.1920248,0.2617744,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHPT1,CHPT1,,56994.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHPT1,56994.0
CSP_48hr_50uM,19.49579,0.6758896,0.293725,2.301096,0.02138618,0.03892865,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHRAC1,CHRAC1,,54108.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHRAC1,54108.0
CSP_48hr_50uM,0.6570071999999999,0.06720719,1.2361879999999998,0.05436648,0.9566431999999999,0.9731595,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHRFAM7A,CHRFAM7A,,89832.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHRFAM7A,89832.0
CSP_48hr_50uM,0.438532,-2.604459,1.4968549999999998,-1.739954,0.08186706,0.1259923,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHRM3,CHRM3,,1131.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHRM3,1131.0
CSP_48hr_50uM,40.77227,0.3002143,0.18004460000000003,1.667443,0.09542625,0.1441335,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHRNA5,CHRNA5,,1138.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHRNA5,1138.0
CSP_48hr_50uM,2.264075,-1.04914,0.6019408,-1.7429290000000002,0.08134594,0.1252709,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHRNB1,CHRNB1,,1140.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHRNB1,1140.0
CSP_48hr_50uM,4.4136940000000005,-1.7715880000000002,0.6409804,-2.763873,0.005711974,0.01195676,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST10,CHST10,,9486.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST10,9486.0
CSP_48hr_50uM,67.13671,-2.574594,0.24007260000000002,-10.72423,7.83e-27,2.64e-25,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST11,CHST11,,50515.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST11,50515.0
CSP_48hr_50uM,3.592129,-0.7516393,0.5161745,-1.456173,0.14534489999999997,0.20654270000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST12,CHST12,,55501.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST12,55501.0
CSP_48hr_50uM,5.521242,0.9161833,0.4011324,2.283992,0.02237198,0.04047055,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST14,CHST14,,113189.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST14,113189.0
CSP_48hr_50uM,1.4974299999999998,0.2480944,0.6088960999999999,0.4074494,0.683678,0.7513297,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST2,CHST2,,9435.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST2,9435.0
CSP_48hr_50uM,17.133110000000002,0.982258,0.44307420000000003,2.216915,0.02662889,0.04732662,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST3,CHST3,,9469.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST3,9469.0
CSP_48hr_50uM,7.9222339999999996,-1.109798,0.37331220000000004,-2.972841,0.0029505720000000003,0.006617625,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST7,CHST7,,56548.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST7,56548.0
CSP_48hr_50uM,20.41674,-4.601209,0.5102247,-9.018004,1.92e-19,3.7e-18,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHST9,CHST9,,83539.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHST9,83539.0
CSP_48hr_50uM,18.36042,-0.16626660000000001,0.328326,-0.5064069999999999,0.612571,0.6862151,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHSY1,CHSY1,,22856.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHSY1,22856.0
CSP_48hr_50uM,0.9684058000000001,-2.8432150000000003,1.370207,-2.075027,0.03798405,0.06447102,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHSY3,CHSY3,,337876.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHSY3,337876.0
CSP_48hr_50uM,11.67982,-0.3160307,0.3183637,-0.9926719,0.3208699,0.4043955,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHTF8,CHTF8,,54921.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHTF8,54921.0
CSP_48hr_50uM,15.781479999999998,2.530807,0.24881570000000003,10.17141,2.6599999999999998e-24,7.49e-23,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHUK,CHUK,,1147.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHUK,1147.0
CSP_48hr_50uM,378.0159,-1.070027,0.26073850000000004,-4.103833,4.0636199999999996e-05,0.00013412,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CHURC1,CHURC1,,91612.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CHURC1,91612.0
CSP_48hr_50uM,82.65016,1.6820279999999999,0.1328142,12.66452,9.3e-37,6.209999999999999e-35,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIAO1,CIAO1,,9391.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIAO1,9391.0
CSP_48hr_50uM,10.3553,0.7275130999999999,0.25831689999999996,2.816359,0.004857137,0.01035953,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIAPIN1,CIAPIN1,,57019.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIAPIN1,57019.0
CSP_48hr_50uM,1.927586,2.93819,0.6546058000000001,4.488487999999999,7.17304e-06,2.71165e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIART,CIART,,148523.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIART,148523.0
CSP_48hr_50uM,21.65392,0.06544788,0.2931523,0.2232555,0.8233366,0.8676590000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIB1,CIB1,,10519.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIB1,10519.0
CSP_48hr_50uM,2.687144,-3.064782,0.8196827,-3.738986,0.00018476400000000002,0.000533653,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIB2,CIB2,,10518.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIB2,10518.0
CSP_48hr_50uM,0.704619,4.055537,1.28135,3.16505,0.001550564,0.0036893359999999997,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIC,CIC,,23152.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIC,23152.0
CSP_48hr_50uM,9.943478,-0.7255058000000001,0.4777142,-1.5187030000000001,0.1288374,0.1863616,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CINP,CINP,,51550.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CINP,51550.0
CSP_48hr_50uM,2.962855,1.6766560000000001,0.5162007000000001,3.2480700000000002,0.0011619080000000001,0.0028432040000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIPC,CIPC,,85457.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIPC,85457.0
CSP_48hr_50uM,41.49256,0.9736259,0.1551245,6.2764169999999995,3.46e-10,2.45065e-09,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIR1,CIR1,,9541.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIR1,9541.0
CSP_48hr_50uM,11.68084,1.771238,0.3252982,5.444966,5.181530000000001e-08,2.73385e-07,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIRBP,CIRBP,,1153.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIRBP,1153.0
CSP_48hr_50uM,31.69837,1.537275,0.2129654,7.218424000000001,5.260000000000001e-13,5.26e-12,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CISD1,CISD1,,55847.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CISD1,55847.0
CSP_48hr_50uM,666.7349,-0.5006309,0.1776411,-2.818216,0.004829137,0.01030582,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CISD2,CISD2,,493856.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CISD2,493856.0
CSP_48hr_50uM,12.85326,0.5318881999999999,0.3048729,1.744623,0.08105053,0.12488030000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CISD3,CISD3,,284106.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CISD3,284106.0
CSP_48hr_50uM,1.749067,-0.000140755,0.6160211999999999,-0.00022849,0.9998176999999999,1.0,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CISH,CISH,,1154.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CISH,1154.0
CSP_48hr_50uM,2.382558,-2.362215,1.109613,-2.128863,0.03326558,0.05729152,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIT,CIT,,11113.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIT,11113.0
CSP_48hr_50uM,0.8439539,1.206819,0.9195788,1.31236,0.1893986,0.2587546,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CITED1,CITED1,,4435.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CITED1,4435.0
CSP_48hr_50uM,26.61471,1.703828,0.3832801,4.445386,8.7734e-06,3.26708e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CITED2,CITED2,,10370.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CITED2,10370.0
CSP_48hr_50uM,20.73856,0.7300002,0.2670611,2.733458,0.006267315999999999,0.01299642,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CIZ1,CIZ1,,25792.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CIZ1,25792.0
CSP_48hr_50uM,11.87952,1.328784,0.3056601,4.347262000000001,1.37848e-05,4.9543100000000003e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CKAP2,CKAP2,,26586.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CKAP2,26586.0
CSP_48hr_50uM,8.153853999999999,-0.8783603000000001,0.552086,-1.590985,0.11161300000000002,0.1649374,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CKAP2L,CKAP2L,,150468.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CKAP2L,150468.0
CSP_48hr_50uM,308.0806,-0.9025290000000001,0.18491729999999998,-4.880717,1.05701e-06,4.5429e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CKAP4,CKAP4,,10970.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CKAP4,10970.0
CSP_48hr_50uM,14.64422,2.151254,0.33185840000000005,6.482444,9.02e-11,6.85e-10,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,CKAP5,CKAP5,,9793.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,CKAP5,9793.0
